date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:15:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:11%20GMT	http://republicofpie.com/cdn/shop/files/Screenshot2025-07-03at1.07.30PM.jpg?v=1751969020&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Screenshot2025-07-03at1.07.30PM2d1b.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:12	55001/55001	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Jul%202025%2007:49:15%20GMT	https://republicofpie.com/cdn/shop/files/Screenshot2025-07-03at1.07.30PM.jpg?v=1751969020&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Screenshot2025-07-03at1.07.30PM2d1b.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:13%20GMT	http://republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_8140.jpg?v=1705983993&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_814000fb.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:14	63464/63464	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Jul%202025%2009:10:37%20GMT	https://republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_8140.jpg?v=1705983993&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_EARLGREYCREAMPIE_814000fb.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:16%20GMT	http://republicofpie.com/cdn/shop/files/ROP_ESPRESSOALMONDPIE_8164.jpg?v=1705984064&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_ESPRESSOALMONDPIE_81643b11.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:17	243860/243860	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:71d83cf8e02cdb4e8b34fe90b6e8ce78%22	https://republicofpie.com/products/earl-grey-cream-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/earl-grey-cream-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:17	77480/77480	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jul%202025%2022:49:19%20GMT	https://republicofpie.com/cdn/shop/files/ROP_ESPRESSOALMONDPIE_8164.jpg?v=1705984064&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_ESPRESSOALMONDPIE_81643b11.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:19%20GMT	http://republicofpie.com/cdn/shop/files/ROP_KEYLIMEPIE_8037.jpg?v=1705989356&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_KEYLIMEPIE_8037119e.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:20	50442/50442	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Aug%202025%2008:03:11%20GMT	https://republicofpie.com/cdn/shop/files/ROP_KEYLIMEPIE_8037.jpg?v=1705989356&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_KEYLIMEPIE_8037119e.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:21	244178/244178	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0b97bd1df5939a679657904dcb259888%22	https://republicofpie.com/products/espresso-almond-chocolate-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/espresso-almond-chocolate-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:23	250940/250940	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9a5db38b655ea95c8c481064fc54fbe3%22	https://republicofpie.com/products/key-lime-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/key-lime-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:22%20GMT	http://republicofpie.com/cdn/shop/files/NewProject_13.png?v=1705989456&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/NewProject_136789.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:24	188710/188710	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2014:36:33%20GMT	https://republicofpie.com/cdn/shop/files/NewProject_13.png?v=1705989456&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/NewProject_136789.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:25%20GMT	http://republicofpie.com/cdn/shop/files/NewProject.png?v=1725432788&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/NewProjectc79f.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:28	243275/243275	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:81711791ce5ec7ad5e2415b970df1db5%22	https://republicofpie.com/products/lemon-meringue	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/lemon-meringue.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:31	181980/181980	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Jul%202025%2001:20:11%20GMT	https://republicofpie.com/cdn/shop/files/NewProject.png?v=1725432788&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/NewProjectc79f.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:29%20GMT	http://republicofpie.com/cdn/shop/files/MiniPies_1.jpg?v=1706165525&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/MiniPies_12f64.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:32	180623/180623	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Jul%202025%2003:23:15%20GMT	https://republicofpie.com/cdn/shop/files/MiniPies_1.jpg?v=1706165525&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/MiniPies_12f64.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:33%20GMT	http://republicofpie.com/cdn/shop/files/ROP_PBCHOCOLATE_8031.jpg?v=1705989875&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PBCHOCOLATE_8031d95d.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:34	63882/63882	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Jul%202025%2003:22:59%20GMT	https://republicofpie.com/cdn/shop/files/ROP_PBCHOCOLATE_8031.jpg?v=1705989875&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PBCHOCOLATE_8031d95d.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:36	258210/258210	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:29c2b2dc8775003a059d9370db9819b7%22	https://republicofpie.com/products/mini-pies	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/mini-pies.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:35%20GMT	http://republicofpie.com/cdn/shop/files/Peanut_Butter_Chocolate_pie.jpg?v=1725434383&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Peanut_Butter_Chocolate_pieac9e.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:36	142235/142235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Jul%202025%2007:48:50%20GMT	https://republicofpie.com/cdn/shop/files/Peanut_Butter_Chocolate_pie.jpg?v=1725434383&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/Peanut_Butter_Chocolate_pieac9e.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:39	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:38%20GMT	http://republicofpie.com/cdn/shop/files/ROP_PUMPKINPIE_8031.jpg?v=1705990188&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PUMPKINPIE_8031b0fd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:39	256442/256442	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a03934399f375e22a4c89c310666e32c%22	https://republicofpie.com/products/pb-chocolate-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/pb-chocolate-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:39	51584/51584	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jul%202025%2022:27:57%20GMT	https://republicofpie.com/cdn/shop/files/ROP_PUMPKINPIE_8031.jpg?v=1705990188&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PUMPKINPIE_8031b0fd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:43	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:41%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHERRY_8099.jpg?v=1705983166&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHERRY_8099d72f.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:43	250664/250664	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c6ab038cd94339ca50f6c65594dfee6e%22	https://republicofpie.com/products/pumpkin-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/pumpkin-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:43	70366/70366	---M--	200	added ('OK')	image/jpeg	date:Tue,%2005%20Aug%202025%2009:28:34%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHERRY_8099.jpg?v=1705983166&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHERRY_8099d72f.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:45%20GMT	http://republicofpie.com/cdn/shop/files/ROP_APPLEPIE_8045.jpg?v=1705983400&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_APPLEPIE_80459b94.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:45	242558/242558	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:07a344dd9f0231bb4eee8fc5df7db9c7%22	https://republicofpie.com/products/cherry-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/cherry-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:46	76245/76245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jul%202025%2018:55:16%20GMT	https://republicofpie.com/cdn/shop/files/ROP_APPLEPIE_8045.jpg?v=1705983400&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_APPLEPIE_80459b94.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:48%20GMT	http://republicofpie.com/cdn/shop/files/ROP_PEACHPIE_8031.jpg?v=1705983533&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PEACHPIE_8031d569.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:50	242899/242899	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3b2d2a933d191ea02d373e19027d0e5c%22	https://republicofpie.com/products/classic-apple-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/classic-apple-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:50	69611/69611	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Jul%202025%2014:22:58%20GMT	https://republicofpie.com/cdn/shop/files/ROP_PEACHPIE_8031.jpg?v=1705983533&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PEACHPIE_8031d569.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:51%20GMT	http://republicofpie.com/cdn/shop/files/PeachCobbler.jpg?v=1706165622&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/PeachCobblerd8bd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:52	138087/138087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2019%20Jul%202025%2003:23:08%20GMT	https://republicofpie.com/cdn/shop/files/PeachCobbler.jpg?v=1706165622&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/PeachCobblerd8bd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:54%20GMT	http://republicofpie.com/cdn/shop/files/ROP_MARIONBERRYPIE_8062.jpg?v=1705989739&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_MARIONBERRYPIE_80622a15.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:55	255441/255441	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:e10bcf0813887dce6a32488bee6ad5d7%22	https://republicofpie.com/products/peach-cobbler	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/peach-cobbler.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:55	59386/59386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jul%202025%2016:42:25%20GMT	https://republicofpie.com/cdn/shop/files/ROP_MARIONBERRYPIE_8062.jpg?v=1705989739&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_MARIONBERRYPIE_80622a15.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:15:57%20GMT	http://republicofpie.com/cdn/shop/files/ROP_STRAWBERRYRHUBARD_8064.jpg?v=1705990309&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_STRAWBERRYRHUBARD_8064bbfd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:58	243410/243410	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:34d64a2b060f24e5bf6ec550e3a595ad%22	https://republicofpie.com/products/marionberry-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/marionberry-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:15:58	65569/65569	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jul%202025%2022:49:19%20GMT	https://republicofpie.com/cdn/shop/files/ROP_STRAWBERRYRHUBARD_8064.jpg?v=1705990309&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_STRAWBERRYRHUBARD_8064bbfd.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:16:00%20GMT	http://republicofpie.com/cdn/shop/files/ROP_CHICKENPOTPIE_8106.png?v=1705983219&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHICKENPOTPIE_81063c2f.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:02	243522/243522	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4c49e4f61a6cfdbb5b780622aa30f8cb%22	https://republicofpie.com/products/strawberry-rhubarb-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/strawberry-rhubarb-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:03	569415/569415	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Jul%202025%2014:40:26%20GMT	https://republicofpie.com/cdn/shop/files/ROP_CHICKENPOTPIE_8106.png?v=1705983219&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_CHICKENPOTPIE_81063c2f.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:05	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:16:04%20GMT	http://republicofpie.com/cdn/shop/files/FRANKENPIE.png?v=1725432581&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/FRANKENPIEaca0.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:05	243500/243500	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:bb275e20647813235743de66837ea8ff%22	https://republicofpie.com/products/chicken-pot-pie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/chicken-pot-pie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:06	238858/238858	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Aug%202025%2000:16:05%20GMT	https://republicofpie.com/cdn/shop/files/FRANKENPIE.png?v=1725432581&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/FRANKENPIEaca0.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:16:07%20GMT	http://republicofpie.com/cdn/shop/files/ROP_PECANPIE_8068.jpg?v=1705990017&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PECANPIE_80682743.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:08	244573/244573	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b8ac261de5407005d7ec67ca6e7943e7%22	https://republicofpie.com/products/frankenpie	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/products/frankenpie.html	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:08	72431/72431	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Jul%202025%2022:49:19%20GMT	https://republicofpie.com/cdn/shop/files/ROP_PECANPIE_8068.jpg?v=1705990017&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_PECANPIE_80682743.jpg	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
20:16:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2000:16:10%20GMT	http://republicofpie.com/cdn/shop/files/ROP_THANKSGIVINGPIE_8106.png?v=1705990362&width=533	/Users/mohammadalmusaiteer/Project%20Shawrma-Website%20temp/Websites_nextjs/templates/clone/republicofpie.com/cdn/shop/files/ROP_THANKSGIVINGPIE_81069c41.png	(from https://republicofpie.com/?srsltid=AfmBOoqXSZDgvvH9KmlnQlrNZ30juaePjFfULJHD-5DtQUY-xPPT9ApM)
